SCHOOLJAAR;BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;GEMEENTENUMMER;GEMEENTENAAM;PLAATSNAAM;PROVINCIE;ONDERWIJSTYPE VO;VAKCODE;AFKORTING VAKNAAM;VAKNAAM;SCHOOLEXAMEN BEOORDELING;TOTAAL AANTAL SCHOOLEXAMENS MET BEOORDELING;AANTAL SCHOOLEXAMENS MET BEOORDELING MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL SCHOOLEXAMENS MET CIJFER;GEM. CIJFER TOTAAL AANTAL SCHOOLEXAMENS;AANTAL SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL CENTRALE EXAMENS;GEM. CIJFER TOTAAL AANTAL CENTRALE EXAMENS;AANTAL CENTRALE EXAMENS MEETELLEND VOOR DIPLOMA;GEM. CIJFER CENTRALE EXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER CIJFERLIJST;GEM. CIJFER REKENTOETS
2018;16QH;01;De Nassau;0758;BREDA;BREDA;Noord-Brabant;VWO;1028;schk;scheikunde;;0;0;37;6,1;37;6,1;37;6,4;37;6,4;6,2;,0
2018;16QH;01;De Nassau;0758;BREDA;BREDA;Noord-Brabant;VWO;1030;kubv;kunst (beeldende vormgeving);;0;0;9;6,6;9;6,6;9;6,2;9;6,2;6,4;,0
2018;16QH;01;De Nassau;0758;BREDA;BREDA;Noord-Brabant;VWO;1031;kumu;kunst (muziek);;0;0;3;7,3;3;7,3;3;6,8;3;6,8;7,0;,0
2018;16QH;01;De Nassau;0758;BREDA;BREDA;Noord-Brabant;VWO;1061;lv;levensbeschouwelijk vormingsonderwijs;;0;0;64;6,7;0;,0;0;,0;0;,0;6,8;,0
2018;16QH;01;De Nassau;0758;BREDA;BREDA;Noord-Brabant;VWO;1110;ltc;Latijnse taal en cultuur;;0;0;3;6,8;3;6,8;3;5,7;3;5,7;6,3;,0
2018;16QH;01;De Nassau;0758;BREDA;BREDA;Noord-Brabant;VWO;1111;gtc;Griekse taal en cultuur;;0;0;1;6,4;1;6,4;1;5,9;1;5,9;6,0;,0
2018;16QH;01;De Nassau;0758;BREDA;BREDA;Noord-Brabant;VWO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;6,4
2018;16QN;00;RK Gymnasium Juvenaat H. Hart;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;VWO;0131;ak;aardrijkskunde;;0;0;21;6,4;21;6,4;21;6,2;21;6,2;6,4;,0
2018;16QN;00;RK Gymnasium Juvenaat H. Hart;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;VWO;0251;m&o;management en organisatie;;0;0;5;6,6;5;6,6;5;7,0;5;7,0;6,6;,0
2018;16QN;00;RK Gymnasium Juvenaat H. Hart;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;VWO;0353;lo;lichamelijke opvoeding;G;38;38;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;16QN;00;RK Gymnasium Juvenaat H. Hart;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;VWO;0353;lo;lichamelijke opvoeding;V;24;24;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;16QN;00;RK Gymnasium Juvenaat H. Hart;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;62;6,9;62;6,9;62;6,2;62;6,2;6,6;,0
2018;16QN;00;RK Gymnasium Juvenaat H. Hart;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;VWO;1002;entl;Engelse taal en literatuur;;0;0;62;7,3;62;7,3;62;7,0;62;7,0;7,2;,0
2018;16QN;00;RK Gymnasium Juvenaat H. Hart;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;VWO;1003;fatl;Franse taal en literatuur;;0;0;19;6,3;19;6,3;19;6,3;19;6,3;6,4;,0
2018;16QN;00;RK Gymnasium Juvenaat H. Hart;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;VWO;1004;dutl;Duitse taal en literatuur;;0;0;20;6,7;20;6,7;20;6,4;20;6,4;6,6;,0
2018;16QN;00;RK Gymnasium Juvenaat H. Hart;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;VWO;1018;biol;biologie;;0;0;42;6,5;42;6,5;42;6,0;42;6,0;6,4;,0
2018;16QN;00;RK Gymnasium Juvenaat H. Hart;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;VWO;1019;maat;maatschappijleer;;0;0;62;6,7;0;,0;0;,0;0;,0;6,7;,0
2018;16QN;00;RK Gymnasium Juvenaat H. Hart;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;VWO;1021;ges;geschiedenis;;0;0;19;6,3;19;6,3;19;7,0;19;7,0;6,8;,0
2018;16QN;00;RK Gymnasium Juvenaat H. Hart;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;VWO;1022;econ;economie;;0;0;34;6,5;33;6,4;34;6,1;33;6,2;6,3;,0
2018;16QN;00;RK Gymnasium Juvenaat H. Hart;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;VWO;1023;nat;natuurkunde;;0;0;46;7,0;45;7,0;46;6,4;45;6,4;6,7;,0
2018;16QN;00;RK Gymnasium Juvenaat H. Hart;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;VWO;1024;wisA;wiskunde A;;0;0;31;7,3;31;7,3;31;6,8;31;6,8;7,2;,0
2018;16QN;00;RK Gymnasium Juvenaat H. Hart;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;VWO;1025;wisB;wiskunde B;;0;0;31;6,3;31;6,3;31;7,1;31;7,1;6,7;,0
2018;16QN;00;RK Gymnasium Juvenaat H. Hart;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;VWO;1027;wisD;wiskunde D;;0;0;16;6,8;0;,0;0;,0;0;,0;6,8;,0
2018;16QN;00;RK Gymnasium Juvenaat H. Hart;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;VWO;1028;schk;scheikunde;;0;0;47;6,1;47;6,1;47;5,8;47;5,8;6,0;,0
2018;16QN;00;RK Gymnasium Juvenaat H. Hart;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;VWO;1030;kubv;kunst (beeldende vormgeving);;0;0;10;7,1;10;7,1;10;6,7;10;6,7;6,9;,0
2018;16QN;00;RK Gymnasium Juvenaat H. Hart;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;VWO;1110;ltc;Latijnse taal en cultuur;;0;0;48;5,9;48;5,9;48;6,3;48;6,3;6,1;,0
2018;16QN;00;RK Gymnasium Juvenaat H. Hart;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;VWO;1111;gtc;Griekse taal en cultuur;;0;0;15;5,9;15;5,9;15;6,9;15;6,9;6,3;,0
2018;16QN;00;RK Gymnasium Juvenaat H. Hart;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;VWO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;7,1
2018;16RB;00;Jacob-Roelandslyceum;0757;BOXTEL;BOXTEL;Noord-Brabant;VWO;0131;ak;aardrijkskunde;;0;0;51;6,8;51;6,8;51;6,4;51;6,4;6,6;,0
2018;16RB;00;Jacob-Roelandslyceum;0757;BOXTEL;BOXTEL;Noord-Brabant;VWO;0161;in;informatica;;0;0;32;7,8;0;,0;0;,0;0;,0;7,8;,0
2018;16RB;00;Jacob-Roelandslyceum;0757;BOXTEL;BOXTEL;Noord-Brabant;VWO;0251;m&o;management en organisatie;;0;0;25;6,5;25;6,5;25;6,4;25;6,4;6,5;,0
2018;16RB;00;Jacob-Roelandslyceum;0757;BOXTEL;BOXTEL;Noord-Brabant;VWO;0301;anw;algemene natuurwetenschappen;;0;0;96;7,3;0;,0;0;,0;0;,0;7,3;,0
2018;16RB;00;Jacob-Roelandslyceum;0757;BOXTEL;BOXTEL;Noord-Brabant;VWO;0353;lo;lichamelijke opvoeding;G;83;83;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;16RB;00;Jacob-Roelandslyceum;0757;BOXTEL;BOXTEL;Noord-Brabant;VWO;0353;lo;lichamelijke opvoeding;V;15;15;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;16RB;00;Jacob-Roelandslyceum;0757;BOXTEL;BOXTEL;Noord-Brabant;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;98;6,7;98;6,7;98;6,1;98;6,1;6,4;,0
2018;16RB;00;Jacob-Roelandslyceum;0757;BOXTEL;BOXTEL;Noord-Brabant;VWO;1002;entl;Engelse taal en literatuur;;0;0;98;7,2;98;7,2;98;6,6;98;6,6;6,9;,0
2018;16RB;00;Jacob-Roelandslyceum;0757;BOXTEL;BOXTEL;Noord-Brabant;VWO;1003;fatl;Franse taal en literatuur;;0;0;41;6,8;41;6,8;41;6,4;41;6,4;6,6;,0
2018;16RB;00;Jacob-Roelandslyceum;0757;BOXTEL;BOXTEL;Noord-Brabant;VWO;1004;dutl;Duitse taal en literatuur;;0;0;53;6,1;53;6,1;53;6,1;53;6,1;6,1;,0
2018;16RB;00;Jacob-Roelandslyceum;0757;BOXTEL;BOXTEL;Noord-Brabant;VWO;1018;biol;biologie;;0;0;47;6,6;47;6,6;47;5,7;47;5,7;6,2;,0
2018;16RB;00;Jacob-Roelandslyceum;0757;BOXTEL;BOXTEL;Noord-Brabant;VWO;1019;maat;maatschappijleer;;0;0;97;6,9;0;,0;0;,0;0;,0;7,0;,0
2018;16RB;00;Jacob-Roelandslyceum;0757;BOXTEL;BOXTEL;Noord-Brabant;VWO;1020;ckv;culturele en kunstzinnige vorming;G;53;53;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;16RB;00;Jacob-Roelandslyceum;0757;BOXTEL;BOXTEL;Noord-Brabant;VWO;1020;ckv;culturele en kunstzinnige vorming;V;23;23;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;16RB;00;Jacob-Roelandslyceum;0757;BOXTEL;BOXTEL;Noord-Brabant;VWO;1021;ges;geschiedenis;;0;0;54;6,6;54;6,6;54;5,8;54;5,8;6,2;,0
2018;16RB;00;Jacob-Roelandslyceum;0757;BOXTEL;BOXTEL;Noord-Brabant;VWO;1022;econ;economie;;0;0;67;6,6;67;6,6;67;6,1;67;6,1;6,4;,0
2018;16RB;00;Jacob-Roelandslyceum;0757;BOXTEL;BOXTEL;Noord-Brabant;VWO;1023;nat;natuurkunde;;0;0;41;6,4;41;6,4;41;6,4;41;6,4;6,5;,0
2018;16RB;00;Jacob-Roelandslyceum;0757;BOXTEL;BOXTEL;Noord-Brabant;VWO;1024;wisA;wiskunde A;;0;0;49;6,9;49;6,9;49;6,9;49;6,9;7,0;,0
2018;16RB;00;Jacob-Roelandslyceum;0757;BOXTEL;BOXTEL;Noord-Brabant;VWO;1025;wisB;wiskunde B;;0;0;49;6,6;49;6,6;49;6,5;49;6,5;6,6;,0
2018;16RB;00;Jacob-Roelandslyceum;0757;BOXTEL;BOXTEL;Noord-Brabant;VWO;1026;wisC;wiskunde C;;0;0;1;6,6;1;6,6;1;7,0;1;7,0;7,0;,0
2018;16RB;00;Jacob-Roelandslyceum;0757;BOXTEL;BOXTEL;Noord-Brabant;VWO;1027;wisD;wiskunde D;;0;0;10;6,9;0;,0;0;,0;0;,0;7,1;,0
2018;16RB;00;Jacob-Roelandslyceum;0757;BOXTEL;BOXTEL;Noord-Brabant;VWO;1028;schk;scheikunde;;0;0;46;6,1;46;6,1;46;6,2;46;6,2;6,3;,0
2018;16RB;00;Jacob-Roelandslyceum;0757;BOXTEL;BOXTEL;Noord-Brabant;VWO;1030;kubv;kunst (beeldende vormgeving);;0;0;16;6,9;16;6,9;16;6,5;16;6,5;6,7;,0
2018;16RB;00;Jacob-Roelandslyceum;0757;BOXTEL;BOXTEL;Noord-Brabant;VWO;1054;o&o;onderzoek en ontwerpen (beschikking 2007);;0;0;12;7,0;0;,0;0;,0;0;,0;7,0;,0
2018;16RB;00;Jacob-Roelandslyceum;0757;BOXTEL;BOXTEL;Noord-Brabant;VWO;1110;ltc;Latijnse taal en cultuur;;0;0;15;6,2;15;6,2;15;6,5;15;6,5;6,5;,0
2018;16RB;00;Jacob-Roelandslyceum;0757;BOXTEL;BOXTEL;Noord-Brabant;VWO;1111;gtc;Griekse taal en cultuur;;0;0;6;7,0;6;7,0;6;6,5;6;6,5;6,7;,0
2018;16RB;00;Jacob-Roelandslyceum;0757;BOXTEL;BOXTEL;Noord-Brabant;VWO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;7,2
2018;16RF;00;OLV - Breda;0758;BREDA;BREDA;Noord-Brabant;VWO;0131;ak;aardrijkskunde;;0;0;28;6,5;28;6,5;28;6,5;28;6,5;6,5;,0
2018;16RF;00;OLV - Breda;0758;BREDA;BREDA;Noord-Brabant;VWO;0161;in;informatica;;0;0;27;7,4;0;,0;0;,0;0;,0;7,4;,0
2018;16RF;00;OLV - Breda;0758;BREDA;BREDA;Noord-Brabant;VWO;0251;m&o;management en organisatie;;0;0;14;7,0;14;7,0;14;6,9;14;6,9;6,9;,0
2018;16RF;00;OLV - Breda;0758;BREDA;BREDA;Noord-Brabant;VWO;0260;mu;muziek;;0;0;11;6,9;11;6,9;11;6,2;11;6,2;6,6;,0
2018;16RF;00;OLV - Breda;0758;BREDA;BREDA;Noord-Brabant;VWO;0270;te;tekenen;;0;0;18;6,9;18;6,9;18;6,6;18;6,6;6,7;,0
2018;16RF;00;OLV - Breda;0758;BREDA;BREDA;Noord-Brabant;VWO;0353;lo;lichamelijke opvoeding;G;88;88;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;16RF;00;OLV - Breda;0758;BREDA;BREDA;Noord-Brabant;VWO;0353;lo;lichamelijke opvoeding;V;39;39;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;16RF;00;OLV - Breda;0758;BREDA;BREDA;Noord-Brabant;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;127;6,6;127;6,6;127;6,0;127;6,0;6,4;,0
2018;16RF;00;OLV - Breda;0758;BREDA;BREDA;Noord-Brabant;VWO;1002;entl;Engelse taal en literatuur;;0;0;128;6,9;128;6,9;128;6,8;128;6,8;6,9;,0
2018;16RF;00;OLV - Breda;0758;BREDA;BREDA;Noord-Brabant;VWO;1003;fatl;Franse taal en literatuur;;0;0;52;6,6;52;6,6;52;6,6;52;6,6;6,7;,0
2018;16RF;00;OLV - Breda;0758;BREDA;BREDA;Noord-Brabant;VWO;1004;dutl;Duitse taal en literatuur;;0;0;90;6,5;90;6,5;90;6,5;90;6,5;6,5;,0
2018;16RF;00;OLV - Breda;0758;BREDA;BREDA;Noord-Brabant;VWO;1012;s-e;Spaanse taal en literatuur (elementair);;0;0;13;7,1;0;,0;0;,0;0;,0;7,3;,0
2018;16RF;00;OLV - Breda;0758;BREDA;BREDA;Noord-Brabant;VWO;1018;biol;biologie;;0;0;58;6,6;58;6,6;58;6,4;58;6,4;6,6;,0
2018;16RF;00;OLV - Breda;0758;BREDA;BREDA;Noord-Brabant;VWO;1019;maat;maatschappijleer;;0;0;125;7,1;0;,0;0;,0;0;,0;7,2;,0
2018;16RF;00;OLV - Breda;0758;BREDA;BREDA;Noord-Brabant;VWO;1020;ckv;culturele en kunstzinnige vorming;G;23;23;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;16RF;00;OLV - Breda;0758;BREDA;BREDA;Noord-Brabant;VWO;1020;ckv;culturele en kunstzinnige vorming;V;88;88;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;16RF;00;OLV - Breda;0758;BREDA;BREDA;Noord-Brabant;VWO;1021;ges;geschiedenis;;0;0;54;6,3;54;6,3;54;5,9;54;5,9;6,1;,0
2018;16RF;00;OLV - Breda;0758;BREDA;BREDA;Noord-Brabant;VWO;1022;econ;economie;;0;0;60;6,2;60;6,2;60;6,9;60;6,9;6,6;,0
2018;16RF;00;OLV - Breda;0758;BREDA;BREDA;Noord-Brabant;VWO;1023;nat;natuurkunde;;0;0;73;7,0;73;7,0;73;6,3;73;6,3;6,6;,0
2018;16RF;00;OLV - Breda;0758;BREDA;BREDA;Noord-Brabant;VWO;1024;wisA;wiskunde A;;0;0;60;6,5;60;6,5;60;7,1;60;7,1;6,9;,0
2018;16RF;00;OLV - Breda;0758;BREDA;BREDA;Noord-Brabant;VWO;1025;wisB;wiskunde B;;0;0;55;7,1;55;7,1;55;7,9;55;7,9;7,6;,0
2018;16RF;00;OLV - Breda;0758;BREDA;BREDA;Noord-Brabant;VWO;1026;wisC;wiskunde C;;0;0;12;6,4;12;6,4;12;6,4;12;6,4;6,5;,0
2018;16RF;00;OLV - Breda;0758;BREDA;BREDA;Noord-Brabant;VWO;1027;wisD;wiskunde D;;0;0;6;8,1;0;,0;0;,0;0;,0;8,0;,0
2018;16RF;00;OLV - Breda;0758;BREDA;BREDA;Noord-Brabant;VWO;1028;schk;scheikunde;;0;0;73;6,4;73;6,4;73;6,2;73;6,2;6,3;,0
2018;16RF;00;OLV - Breda;0758;BREDA;BREDA;Noord-Brabant;VWO;1034;maw;maatschappijwetenschappen;;0;0;42;6,9;42;6,9;42;6,2;42;6,2;6,7;,0
2018;16RF;00;OLV - Breda;0758;BREDA;BREDA;Noord-Brabant;VWO;1038;bsm;bewegen, sport en maatschappij;;0;0;20;6,8;0;,0;0;,0;0;,0;7,0;,0
2018;16RF;00;OLV - Breda;0758;BREDA;BREDA;Noord-Brabant;VWO;1050;lakc;Latijnse taal en literatuur met kcv;;0;0;16;6,5;16;6,5;16;6,8;16;6,8;6,7;,0
2018;16RF;00;OLV - Breda;0758;BREDA;BREDA;Noord-Brabant;VWO;1051;grkc;Griekse taal en literatuur met kcv;;0;0;1;6,2;1;6,2;1;5,3;1;5,3;6,0;,0
2018;16RF;00;OLV - Breda;0758;BREDA;BREDA;Noord-Brabant;VWO;1061;lv;levensbeschouwelijk vormingsonderwijs;;0;0;127;6,7;0;,0;0;,0;0;,0;6,7;,0
2018;16RF;00;OLV - Breda;0758;BREDA;BREDA;Noord-Brabant;VWO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;6,8
2018;16RH;00;Het Rijnlands LYC;0579;OEGSTGEEST;OEGSTGEEST;Zuid-Holland;VWO;0131;ak;aardrijkskunde;;0;0;30;6,4;30;6,4;30;6,0;30;6,0;6,3;,0
2018;16RH;00;Het Rijnlands LYC;0579;OEGSTGEEST;OEGSTGEEST;Zuid-Holland;VWO;0161;in;informatica;;0;0;28;7,5;0;,0;0;,0;0;,0;7,5;,0
2018;16RH;00;Het Rijnlands LYC;0579;OEGSTGEEST;OEGSTGEEST;Zuid-Holland;VWO;0251;m&o;management en organisatie;;0;0;29;6,6;29;6,6;29;7,0;29;7,0;6,8;,0
2018;16RH;00;Het Rijnlands LYC;0579;OEGSTGEEST;OEGSTGEEST;Zuid-Holland;VWO;0260;mu;muziek;;0;0;12;6,9;12;6,9;12;6,6;12;6,6;6,8;,0
2018;16RH;00;Het Rijnlands LYC;0579;OEGSTGEEST;OEGSTGEEST;Zuid-Holland;VWO;0270;te;tekenen;;0;0;26;7,3;26;7,3;26;6,7;26;6,7;7,0;,0
2018;16RH;00;Het Rijnlands LYC;0579;OEGSTGEEST;OEGSTGEEST;Zuid-Holland;VWO;0353;lo;lichamelijke opvoeding;G;53;53;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;16RH;00;Het Rijnlands LYC;0579;OEGSTGEEST;OEGSTGEEST;Zuid-Holland;VWO;0353;lo;lichamelijke opvoeding;V;54;54;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;16RH;00;Het Rijnlands LYC;0579;OEGSTGEEST;OEGSTGEEST;Zuid-Holland;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;111;6,7;111;6,7;111;6,1;111;6,1;6,5;,0
2018;16RH;00;Het Rijnlands LYC;0579;OEGSTGEEST;OEGSTGEEST;Zuid-Holland;VWO;1002;entl;Engelse taal en literatuur;;0;0;111;6,9;111;6,9;111;7,2;111;7,2;7,1;,0
2018;16RH;00;Het Rijnlands LYC;0579;OEGSTGEEST;OEGSTGEEST;Zuid-Holland;VWO;1003;fatl;Franse taal en literatuur;;0;0;14;6,5;14;6,5;14;6,0;14;6,0;6,3;,0
2018;16RH;00;Het Rijnlands LYC;0579;OEGSTGEEST;OEGSTGEEST;Zuid-Holland;VWO;1004;dutl;Duitse taal en literatuur;;0;0;62;6,3;62;6,3;62;6,3;62;6,3;6,3;,0
2018;16RH;00;Het Rijnlands LYC;0579;OEGSTGEEST;OEGSTGEEST;Zuid-Holland;VWO;1005;sptl;Spaanse taal en literatuur;;0;0;20;6,9;20;6,9;20;6,3;20;6,3;6,7;,0
2018;16RH;00;Het Rijnlands LYC;0579;OEGSTGEEST;OEGSTGEEST;Zuid-Holland;VWO;1018;biol;biologie;;0;0;40;6,7;40;6,7;40;6,0;40;6,0;6,4;,0
2018;16RH;00;Het Rijnlands LYC;0579;OEGSTGEEST;OEGSTGEEST;Zuid-Holland;VWO;1019;maat;maatschappijleer;;0;0;106;7,2;0;,0;0;,0;0;,0;7,2;,0
2018;16RH;00;Het Rijnlands LYC;0579;OEGSTGEEST;OEGSTGEEST;Zuid-Holland;VWO;1020;ckv;culturele en kunstzinnige vorming;G;29;29;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;16RH;00;Het Rijnlands LYC;0579;OEGSTGEEST;OEGSTGEEST;Zuid-Holland;VWO;1020;ckv;culturele en kunstzinnige vorming;V;40;40;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;16RH;00;Het Rijnlands LYC;0579;OEGSTGEEST;OEGSTGEEST;Zuid-Holland;VWO;1021;ges;geschiedenis;;0;0;67;6,5;67;6,5;67;6,5;67;6,5;6,6;,0
2018;16RH;00;Het Rijnlands LYC;0579;OEGSTGEEST;OEGSTGEEST;Zuid-Holland;VWO;1022;econ;economie;;0;0;60;6,7;60;6,7;60;6,9;60;6,9;6,8;,0
2018;16RH;00;Het Rijnlands LYC;0579;OEGSTGEEST;OEGSTGEEST;Zuid-Holland;VWO;1023;nat;natuurkunde;;0;0;54;6,7;54;6,7;54;6,3;54;6,3;6,5;,0
2018;16RH;00;Het Rijnlands LYC;0579;OEGSTGEEST;OEGSTGEEST;Zuid-Holland;VWO;1024;wisA;wiskunde A;;0;0;52;6,8;52;6,8;52;6,8;52;6,8;6,9;,0
2018;16RH;00;Het Rijnlands LYC;0579;OEGSTGEEST;OEGSTGEEST;Zuid-Holland;VWO;1025;wisB;wiskunde B;;0;0;56;6,2;56;6,2;56;7,0;56;7,0;6,7;,0
2018;16RH;00;Het Rijnlands LYC;0579;OEGSTGEEST;OEGSTGEEST;Zuid-Holland;VWO;1026;wisC;wiskunde C;;0;0;4;7,1;4;7,1;4;7,5;4;7,5;7,5;,0
2018;16RH;00;Het Rijnlands LYC;0579;OEGSTGEEST;OEGSTGEEST;Zuid-Holland;VWO;1027;wisD;wiskunde D;;0;0;3;8,0;0;,0;0;,0;0;,0;8,0;,0
2018;16RH;00;Het Rijnlands LYC;0579;OEGSTGEEST;OEGSTGEEST;Zuid-Holland;VWO;1028;schk;scheikunde;;0;0;49;6,4;49;6,4;49;6,3;49;6,3;6,4;,0
2018;16RH;00;Het Rijnlands LYC;0579;OEGSTGEEST;OEGSTGEEST;Zuid-Holland;VWO;1034;maw;maatschappijwetenschappen;;0;0;43;6,6;43;6,6;43;6,1;43;6,1;6,3;,0
2018;16RH;00;Het Rijnlands LYC;0579;OEGSTGEEST;OEGSTGEEST;Zuid-Holland;VWO;1110;ltc;Latijnse taal en cultuur;;0;0;32;6,6;32;6,6;32;6,7;32;6,7;6,7;,0
2018;16RH;00;Het Rijnlands LYC;0579;OEGSTGEEST;OEGSTGEEST;Zuid-Holland;VWO;1111;gtc;Griekse taal en cultuur;;0;0;8;6,9;8;6,9;8;7,1;8;7,1;6,9;,0
2018;16RH;00;Het Rijnlands LYC;0579;OEGSTGEEST;OEGSTGEEST;Zuid-Holland;VWO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;7,1
2018;16RT;00;VO Best-Oirschot;0753;BEST;BEST;Noord-Brabant;VWO;0131;ak;aardrijkskunde;;0;0;15;6,3;15;6,3;15;6,3;15;6,3;6,4;,0
2018;16RT;00;VO Best-Oirschot;0753;BEST;BEST;Noord-Brabant;VWO;0251;m&o;management en organisatie;;0;0;25;6,8;25;6,8;25;6,6;25;6,6;6,8;,0
2018;16RT;00;VO Best-Oirschot;0753;BEST;BEST;Noord-Brabant;VWO;0311;fi;filosofie;;0;0;1;9,1;1;9,1;1;8,7;1;8,7;9,0;,0
2018;16RT;00;VO Best-Oirschot;0753;BEST;BEST;Noord-Brabant;VWO;0353;lo;lichamelijke opvoeding;G;90;90;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;16RT;00;VO Best-Oirschot;0753;BEST;BEST;Noord-Brabant;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;89;6,7;89;6,7;89;6,2;89;6,2;6,5;,0
2018;16RT;00;VO Best-Oirschot;0753;BEST;BEST;Noord-Brabant;VWO;1002;entl;Engelse taal en literatuur;;0;0;89;6,9;89;6,9;89;7,2;89;7,2;7,2;,0
2018;16RT;00;VO Best-Oirschot;0753;BEST;BEST;Noord-Brabant;VWO;1003;fatl;Franse taal en literatuur;;0;0;34;6,5;34;6,5;34;6,6;34;6,6;6,6;,0
2018;16RT;00;VO Best-Oirschot;0753;BEST;BEST;Noord-Brabant;VWO;1004;dutl;Duitse taal en literatuur;;0;0;27;6,5;27;6,5;27;6,5;27;6,5;6,6;,0
2018;16RT;00;VO Best-Oirschot;0753;BEST;BEST;Noord-Brabant;VWO;1005;sptl;Spaanse taal en literatuur;;0;0;43;6,6;43;6,6;43;6,7;43;6,7;6,7;,0
2018;16RT;00;VO Best-Oirschot;0753;BEST;BEST;Noord-Brabant;VWO;1018;biol;biologie;;0;0;58;6,8;58;6,8;58;6,6;58;6,6;6,8;,0
2018;16RT;00;VO Best-Oirschot;0753;BEST;BEST;Noord-Brabant;VWO;1019;maat;maatschappijleer;;0;0;83;7,2;0;,0;0;,0;0;,0;7,3;,0
2018;16RT;00;VO Best-Oirschot;0753;BEST;BEST;Noord-Brabant;VWO;1020;ckv;culturele en kunstzinnige vorming;G;52;52;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;16RT;00;VO Best-Oirschot;0753;BEST;BEST;Noord-Brabant;VWO;1020;ckv;culturele en kunstzinnige vorming;V;22;22;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;16RT;00;VO Best-Oirschot;0753;BEST;BEST;Noord-Brabant;VWO;1021;ges;geschiedenis;;0;0;29;6,8;29;6,8;29;6,2;29;6,2;6,6;,0
2018;16RT;00;VO Best-Oirschot;0753;BEST;BEST;Noord-Brabant;VWO;1022;econ;economie;;0;0;58;6,9;58;6,9;58;6,6;58;6,6;6,7;,0
2018;16RT;00;VO Best-Oirschot;0753;BEST;BEST;Noord-Brabant;VWO;1023;nat;natuurkunde;;0;0;59;6,7;59;6,7;59;6,9;59;6,9;6,8;,0
