SCHOOLJAAR;BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;GEMEENTENUMMER;GEMEENTENAAM;PLAATSNAAM;PROVINCIE;ONDERWIJSTYPE VO;VAKCODE;AFKORTING VAKNAAM;VAKNAAM;SCHOOLEXAMEN BEOORDELING;TOTAAL AANTAL SCHOOLEXAMENS MET BEOORDELING;AANTAL SCHOOLEXAMENS MET BEOORDELING MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL SCHOOLEXAMENS MET CIJFER;GEM. CIJFER TOTAAL AANTAL SCHOOLEXAMENS;AANTAL SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL CENTRALE EXAMENS;GEM. CIJFER TOTAAL AANTAL CENTRALE EXAMENS;AANTAL CENTRALE EXAMENS MEETELLEND VOOR DIPLOMA;GEM. CIJFER CENTRALE EXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER CIJFERLIJST;GEM. CIJFER REKENTOETS
2018;27MD;00;Kennemer College;0375;BEVERWIJK;BEVERWIJK;Noord-Holland;HAVO;1021;ges;geschiedenis;;0;0;117;6,6;117;6,6;117;6,3;117;6,3;6,5;,0
2018;27MD;00;Kennemer College;0375;BEVERWIJK;BEVERWIJK;Noord-Holland;HAVO;1022;econ;economie;;0;0;134;5,7;134;5,7;134;6,0;134;6,0;5,8;,0
2018;27MD;00;Kennemer College;0375;BEVERWIJK;BEVERWIJK;Noord-Holland;HAVO;1023;nat;natuurkunde;;0;0;53;6,3;53;6,3;53;6,4;53;6,4;6,3;,0
2018;27MD;00;Kennemer College;0375;BEVERWIJK;BEVERWIJK;Noord-Holland;HAVO;1024;wisA;wiskunde A;;0;0;150;6,1;150;6,1;150;6,4;150;6,4;6,3;,0
2018;27MD;00;Kennemer College;0375;BEVERWIJK;BEVERWIJK;Noord-Holland;HAVO;1025;wisB;wiskunde B;;0;0;60;6,2;60;6,2;60;6,8;60;6,8;6,5;,0
2018;27MD;00;Kennemer College;0375;BEVERWIJK;BEVERWIJK;Noord-Holland;HAVO;1027;wisD;wiskunde D;;0;0;11;6,9;0;,0;0;,0;0;,0;7,0;,0
2018;27MD;00;Kennemer College;0375;BEVERWIJK;BEVERWIJK;Noord-Holland;HAVO;1028;schk;scheikunde;;0;0;100;6,4;100;6,4;100;6,5;100;6,5;6,5;,0
2018;27MD;00;Kennemer College;0375;BEVERWIJK;BEVERWIJK;Noord-Holland;HAVO;1030;kubv;kunst (beeldende vormgeving);;0;0;11;6,3;11;6,3;11;5,5;11;5,5;5,8;,0
2018;27MD;00;Kennemer College;0375;BEVERWIJK;BEVERWIJK;Noord-Holland;HAVO;1031;kumu;kunst (muziek);;0;0;11;7,2;11;7,2;11;6,0;11;6,0;6,5;,0
2018;27MD;00;Kennemer College;0375;BEVERWIJK;BEVERWIJK;Noord-Holland;HAVO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;5,6
2018;27RW;00;De Passie;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;HAVO;0131;ak;aardrijkskunde;;0;0;17;6,1;17;6,1;17;5,9;17;5,9;6,0;,0
2018;27RW;00;De Passie;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;HAVO;0251;m&o;management en organisatie;;0;0;11;5,2;11;5,2;11;5,4;11;5,4;5,4;,0
2018;27RW;00;De Passie;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;HAVO;0260;mu;muziek;;0;0;8;6,7;8;6,7;8;6,4;8;6,4;6,5;,0
2018;27RW;00;De Passie;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;HAVO;0270;te;tekenen;;0;0;12;6,7;12;6,7;12;6,0;12;6,0;6,3;,0
2018;27RW;00;De Passie;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;HAVO;0353;lo;lichamelijke opvoeding;G;29;29;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;27RW;00;De Passie;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;HAVO;0353;lo;lichamelijke opvoeding;V;12;12;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;27RW;00;De Passie;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;41;5,9;41;5,9;41;6,3;41;6,3;6,1;,0
2018;27RW;00;De Passie;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;HAVO;1002;entl;Engelse taal en literatuur;;0;0;41;6,5;41;6,5;41;7,0;41;7,0;6,8;,0
2018;27RW;00;De Passie;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;HAVO;1003;fatl;Franse taal en literatuur;;0;0;9;6,4;9;6,4;9;6,3;9;6,3;6,3;,0
2018;27RW;00;De Passie;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;8;6,7;8;6,7;8;6,3;8;6,3;6,3;,0
2018;27RW;00;De Passie;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;HAVO;1018;biol;biologie;;0;0;23;6,3;23;6,3;23;6,4;23;6,4;6,3;,0
2018;27RW;00;De Passie;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;HAVO;1019;maat;maatschappijleer;;0;0;41;7,0;0;,0;0;,0;0;,0;7,1;,0
2018;27RW;00;De Passie;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;HAVO;1020;ckv;culturele en kunstzinnige vorming;;0;0;39;6,5;0;,0;0;,0;0;,0;6,5;,0
2018;27RW;00;De Passie;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;2;2;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;27RW;00;De Passie;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;HAVO;1021;ges;geschiedenis;;0;0;21;6,2;21;6,2;21;6,9;21;6,9;6,5;,0
2018;27RW;00;De Passie;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;HAVO;1022;econ;economie;;0;0;26;5,9;26;5,9;26;6,1;26;6,1;6,2;,0
2018;27RW;00;De Passie;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;HAVO;1023;nat;natuurkunde;;0;0;15;5,6;15;5,6;15;6,3;15;6,3;6,0;,0
2018;27RW;00;De Passie;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;HAVO;1024;wisA;wiskunde A;;0;0;28;6,0;28;6,0;28;6,7;28;6,7;6,4;,0
2018;27RW;00;De Passie;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;HAVO;1025;wisB;wiskunde B;;0;0;12;5,8;12;5,8;12;6,0;12;6,0;6,1;,0
2018;27RW;00;De Passie;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;HAVO;1028;schk;scheikunde;;0;0;21;6,8;21;6,8;21;5,7;21;5,7;6,3;,0
2018;27RW;00;De Passie;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;HAVO;1060;gds;godsdienst;;0;0;41;7,0;0;,0;0;,0;0;,0;7,0;,0
2018;27RW;00;De Passie;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;HAVO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;5,7
2018;27VG;00;Porta Mosana College;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;0131;ak;aardrijkskunde;;0;0;24;5,7;24;5,7;24;5,6;24;5,6;5,8;,0
2018;27VG;00;Porta Mosana College;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;0251;m&o;management en organisatie;;0;0;20;6,9;20;6,9;20;6,9;20;6,9;6,9;,0
2018;27VG;00;Porta Mosana College;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;0260;mu;muziek;;0;0;11;6,6;11;6,6;11;6,1;11;6,1;6,5;,0
2018;27VG;00;Porta Mosana College;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;0270;te;tekenen;;0;0;9;7,0;9;7,0;9;6,2;9;6,2;6,7;,0
2018;27VG;00;Porta Mosana College;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;0353;lo;lichamelijke opvoeding;G;45;45;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;27VG;00;Porta Mosana College;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;0353;lo;lichamelijke opvoeding;V;58;58;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;27VG;00;Porta Mosana College;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;102;6,3;102;6,3;102;6,1;102;6,1;6,2;,0
2018;27VG;00;Porta Mosana College;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1002;entl;Engelse taal en literatuur;;0;0;103;6,9;103;6,9;103;6,8;103;6,8;6,9;,0
2018;27VG;00;Porta Mosana College;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1003;fatl;Franse taal en literatuur;;0;0;25;6,1;25;6,1;25;5,7;25;5,7;5,9;,0
2018;27VG;00;Porta Mosana College;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;42;6,2;42;6,2;42;6,2;42;6,2;6,3;,0
2018;27VG;00;Porta Mosana College;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1018;biol;biologie;;0;0;42;6,3;42;6,3;42;5,8;42;5,8;6,1;,0
2018;27VG;00;Porta Mosana College;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1019;maat;maatschappijleer;;0;0;103;6,7;0;,0;0;,0;0;,0;6,8;,0
2018;27VG;00;Porta Mosana College;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1020;ckv;culturele en kunstzinnige vorming;;0;0;84;7,0;0;,0;0;,0;0;,0;7,1;,0
2018;27VG;00;Porta Mosana College;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;7;7;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;27VG;00;Porta Mosana College;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;12;12;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;27VG;00;Porta Mosana College;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1021;ges;geschiedenis;;0;0;53;6,3;53;6,3;53;5,7;53;5,7;6,0;,0
2018;27VG;00;Porta Mosana College;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1022;econ;economie;;0;0;52;6,2;52;6,2;52;6,3;52;6,3;6,2;,0
2018;27VG;00;Porta Mosana College;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1023;nat;natuurkunde;;0;0;42;6,6;42;6,6;42;5,8;42;5,8;6,2;,0
2018;27VG;00;Porta Mosana College;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1024;wisA;wiskunde A;;0;0;58;6,0;58;6,0;58;6,4;58;6,4;6,3;,0
2018;27VG;00;Porta Mosana College;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1025;wisB;wiskunde B;;0;0;39;6,0;39;6,0;39;6,4;39;6,4;6,2;,0
2018;27VG;00;Porta Mosana College;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1027;wisD;wiskunde D;;0;0;9;5,4;0;,0;0;,0;0;,0;5,4;,0
2018;27VG;00;Porta Mosana College;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1028;schk;scheikunde;;0;0;50;6,2;50;6,2;50;6,3;50;6,3;6,3;,0
2018;27VG;00;Porta Mosana College;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1034;maw;maatschappijwetenschappen;;0;0;26;7,2;26;7,2;26;7,0;26;7,0;7,1;,0
2018;27VG;00;Porta Mosana College;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1038;bsm;bewegen, sport en maatschappij;;0;0;16;7,2;0;,0;0;,0;0;,0;7,1;,0
2018;27VG;00;Porta Mosana College;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;5,7
2018;27ZH;02;Sint-Maartenscollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;0131;ak;aardrijkskunde;;0;0;15;6,2;15;6,2;15;5,5;15;5,5;5,7;,0
2018;27ZH;02;Sint-Maartenscollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;0161;in;informatica;;0;0;1;7,0;0;,0;0;,0;0;,0;7,0;,0
2018;27ZH;02;Sint-Maartenscollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;0251;m&o;management en organisatie;;0;0;10;6,7;10;6,7;10;6,3;10;6,3;6,5;,0
2018;27ZH;02;Sint-Maartenscollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;0260;mu;muziek;;0;0;1;7,4;1;7,4;1;6,6;1;6,6;7,0;,0
2018;27ZH;02;Sint-Maartenscollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;0270;te;tekenen;;0;0;7;6,5;7;6,5;7;5,5;7;5,5;6,1;,0
2018;27ZH;02;Sint-Maartenscollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;0353;lo;lichamelijke opvoeding;G;15;15;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;27ZH;02;Sint-Maartenscollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;0353;lo;lichamelijke opvoeding;V;25;25;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;27ZH;02;Sint-Maartenscollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;40;6,6;40;6,6;40;5,7;40;5,7;6,1;,0
2018;27ZH;02;Sint-Maartenscollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1002;entl;Engelse taal en literatuur;;0;0;40;6,6;40;6,6;40;6,8;40;6,8;6,7;,0
2018;27ZH;02;Sint-Maartenscollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1003;fatl;Franse taal en literatuur;;0;0;16;7,7;15;7,7;16;5,8;15;5,8;6,9;,0
2018;27ZH;02;Sint-Maartenscollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;11;6,0;10;6,1;11;5,5;10;5,6;5,8;,0
2018;27ZH;02;Sint-Maartenscollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1012;s-e;Spaanse taal en literatuur (elementair);;0;0;2;7,4;0;,0;0;,0;0;,0;7,5;,0
2018;27ZH;02;Sint-Maartenscollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1018;biol;biologie;;0;0;15;6,5;15;6,5;15;5,9;15;5,9;6,2;,0
2018;27ZH;02;Sint-Maartenscollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1019;maat;maatschappijleer;;0;0;40;6,8;0;,0;0;,0;0;,0;6,8;,0
2018;27ZH;02;Sint-Maartenscollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1020;ckv;culturele en kunstzinnige vorming;;0;0;30;7,1;0;,0;0;,0;0;,0;7,1;,0
2018;27ZH;02;Sint-Maartenscollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;10;10;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;27ZH;02;Sint-Maartenscollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1021;ges;geschiedenis;;0;0;25;6,2;25;6,2;25;5,7;25;5,7;5,9;,0
2018;27ZH;02;Sint-Maartenscollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1022;econ;economie;;0;0;29;5,9;29;5,9;29;5,8;29;5,8;5,8;,0
2018;27ZH;02;Sint-Maartenscollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1023;nat;natuurkunde;;0;0;8;6,2;8;6,2;8;6,5;8;6,5;6,5;,0
2018;27ZH;02;Sint-Maartenscollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1024;wisA;wiskunde A;;0;0;29;6,5;28;6,6;29;6,5;28;6,5;6,6;,0
2018;27ZH;02;Sint-Maartenscollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1025;wisB;wiskunde B;;0;0;5;7,6;5;7,6;5;8,0;5;8,0;7,8;,0
2018;27ZH;02;Sint-Maartenscollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1028;schk;scheikunde;;0;0;15;6,1;15;6,1;15;6,6;15;6,6;6,3;,0
2018;27ZH;02;Sint-Maartenscollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1034;maw;maatschappijwetenschappen;;0;0;11;6,2;11;6,2;11;5,3;11;5,3;5,7;,0
2018;27ZH;02;Sint-Maartenscollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1035;nlt;natuur, leven en technologie;;0;0;15;6,4;0;,0;0;,0;0;,0;6,4;,0
2018;27ZH;02;Sint-Maartenscollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1061;lv;levensbeschouwelijk vormingsonderwijs;;0;0;40;7,3;0;,0;0;,0;0;,0;7,3;,0
2018;27ZH;02;Sint-Maartenscollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;5,8
2018;27ZJ;00;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;0131;ak;aardrijkskunde;;0;0;22;6,2;22;6,2;22;6,0;22;6,0;6,2;,0
2018;27ZJ;00;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;0161;in;informatica;;0;0;8;7,2;0;,0;0;,0;0;,0;7,3;,0
2018;27ZJ;00;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;0251;m&o;management en organisatie;;0;0;28;6,5;28;6,5;28;6,7;28;6,7;6,8;,0
2018;27ZJ;00;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;0260;mu;muziek;;0;0;4;7,4;4;7,4;4;6,3;4;6,3;7,0;,0
2018;27ZJ;00;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;0270;te;tekenen;;0;0;6;6,9;6;6,9;6;6,1;6;6,1;6,5;,0
2018;27ZJ;00;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;0353;lo;lichamelijke opvoeding;G;6;6;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;27ZJ;00;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;0353;lo;lichamelijke opvoeding;V;52;52;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;27ZJ;00;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;0431;vomu;vooropleiding muziekvakonderwijs;;0;0;1;8,3;0;,0;0;,0;0;,0;8,0;,0
2018;27ZJ;00;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;0432;voda;vooropleiding dansvakonderwijs;;0;0;1;6,9;0;,0;0;,0;0;,0;7,0;,0
2018;27ZJ;00;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;60;6,3;60;6,3;60;6,1;60;6,1;6,2;,0
2018;27ZJ;00;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1002;entl;Engelse taal en literatuur;;0;0;60;6,8;60;6,8;60;6,9;60;6,9;6,9;,0
2018;27ZJ;00;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1003;fatl;Franse taal en literatuur;;0;0;19;6,8;19;6,8;19;6,0;19;6,0;6,5;,0
2018;27ZJ;00;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;21;6,4;21;6,4;21;6,2;21;6,2;6,2;,0
2018;27ZJ;00;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1018;biol;biologie;;0;0;17;6,1;17;6,1;17;6,0;17;6,0;6,2;,0
2018;27ZJ;00;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1019;maat;maatschappijleer;;0;0;58;6,8;0;,0;0;,0;0;,0;6,8;,0
2018;27ZJ;00;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1020;ckv;culturele en kunstzinnige vorming;;0;0;57;7,5;0;,0;0;,0;0;,0;7,5;,0
2018;27ZJ;00;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;1;1;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;27ZJ;00;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1021;ges;geschiedenis;;0;0;43;6,5;43;6,5;43;6,2;43;6,2;6,4;,0
2018;27ZJ;00;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1022;econ;economie;;0;0;49;5,9;49;5,9;49;5,9;49;5,9;5,9;,0
2018;27ZJ;00;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1023;nat;natuurkunde;;0;0;14;6,3;14;6,3;14;6,2;14;6,2;6,4;,0
2018;27ZJ;00;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1024;wisA;wiskunde A;;0;0;41;6,1;41;6,1;41;6,1;41;6,1;6,2;,0
2018;27ZJ;00;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1025;wisB;wiskunde B;;0;0;13;6,0;13;6,0;13;6,1;13;6,1;6,3;,0
2018;27ZJ;00;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1028;schk;scheikunde;;0;0;17;5,6;17;5,6;17;6,3;17;6,3;6,0;,0
2018;27ZJ;00;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;5,5
2018;27ZJ;02;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;0131;ak;aardrijkskunde;;0;0;28;5,9;28;5,9;28;6,2;28;6,2;6,2;,0
2018;27ZJ;02;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;0353;lo;lichamelijke opvoeding;G;9;9;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;27ZJ;02;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;0353;lo;lichamelijke opvoeding;V;62;62;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;27ZJ;02;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;71;6,5;71;6,5;71;6,0;71;6,0;6,4;,0
2018;27ZJ;02;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1002;entl;Engelse taal en literatuur;;0;0;71;6,7;71;6,7;71;6,8;71;6,8;6,8;,0
2018;27ZJ;02;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1003;fatl;Franse taal en literatuur;;0;0;18;6,0;17;6,0;18;5,5;17;5,5;5,9;,0
2018;27ZJ;02;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;26;6,0;26;6,0;26;6,0;26;6,0;6,1;,0
2018;27ZJ;02;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1018;biol;biologie;;0;0;46;6,1;46;6,1;46;5,9;46;5,9;6,0;,0
2018;27ZJ;02;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1019;maat;maatschappijleer;;0;0;71;6,7;0;,0;0;,0;0;,0;6,7;,0
2018;27ZJ;02;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1020;ckv;culturele en kunstzinnige vorming;;0;0;71;6,6;0;,0;0;,0;0;,0;6,7;,0
2018;27ZJ;02;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1021;ges;geschiedenis;;0;0;38;6,1;38;6,1;38;6,1;38;6,1;6,1;,0
2018;27ZJ;02;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1022;econ;economie;;0;0;33;5,8;33;5,8;33;6,1;33;6,1;6,0;,0
2018;27ZJ;02;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1023;nat;natuurkunde;;0;0;28;6,1;28;6,1;28;7,0;28;7,0;6,5;,0
2018;27ZJ;02;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1024;wisA;wiskunde A;;0;0;28;5,9;27;6,0;28;5,8;27;5,9;6,0;,0
2018;27ZJ;02;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1025;wisB;wiskunde B;;0;0;33;5,7;33;5,7;33;6,5;33;6,5;6,2;,0
2018;27ZJ;02;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1028;schk;scheikunde;;0;0;33;6,0;33;6,0;33;6,3;33;6,3;6,2;,0
2018;27ZJ;02;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1030;kubv;kunst (beeldende vormgeving);;0;0;40;6,3;40;6,3;40;5,8;40;5,8;6,0;,0
2018;27ZJ;02;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1031;kumu;kunst (muziek);;0;0;11;6,6;11;6,6;11;6,2;11;6,2;6,5;,0
2018;27ZJ;02;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1032;kudr;kunst (drama);;0;0;18;6,4;18;6,4;18;5,8;18;5,8;6,1;,0
2018;27ZJ;02;Bonnefantencollege;0935;MAASTRICHT;MAASTRICHT;Limburg;HAVO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;5,5
2018;28DH;00;IJburg College;0363;AMSTERDAM;AMSTERDAM;Noord-Holland;HAVO;0131;ak;aardrijkskunde;;0;0;10;6,1;10;6,1;10;6,6;10;6,6;6,4;,0
2018;28DH;00;IJburg College;0363;AMSTERDAM;AMSTERDAM;Noord-Holland;HAVO;0353;lo;lichamelijke opvoeding;G;25;25;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;28DH;00;IJburg College;0363;AMSTERDAM;AMSTERDAM;Noord-Holland;HAVO;0353;lo;lichamelijke opvoeding;V;36;36;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;28DH;00;IJburg College;0363;AMSTERDAM;AMSTERDAM;Noord-Holland;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;61;6,5;61;6,5;61;5,6;61;5,6;6,1;,0
2018;28DH;00;IJburg College;0363;AMSTERDAM;AMSTERDAM;Noord-Holland;HAVO;1002;entl;Engelse taal en literatuur;;0;0;61;6,5;61;6,5;61;6,5;61;6,5;6,5;,0
